output,nll_sum,valid_tokens,nll_mean,perplexity,parsable,parse_fail_reason
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan 'neural network' dalam deep learning?"", ""options"": [{""id"": ""a"", ""text"": ""Jaringan saraf buatan yang terdiri dari lapisan-lapisan neuron yang terhubung.""}, {""id"": ""b"", ""text"": ""Algoritma optimasi untuk memperbarui bobot-bobot dalam neural network.""}, {""id"": ""c"", ""text"": ""Representasi numerik dari gambar.""}, {""id"": ""d"", ""text"": ""Struktur dua dimensi yang merepresentasikan bobot koneksi antar lapisan.""}], ""correct_answer"": ""a"", ""explanation"": ""Neural network adalah jaringan saraf buatan yang terdiri dari lapisan-lapisan neuron yang terhubung.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Vektor adalah kumpulan angka yang disusun dalam urutan tertentu."", ""correct_answer"": true, ""explanation"": ""Vektor adalah kumpulan angka yang disusun dalam urutan tertentu, misalnya dalam pengolahan gambar.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang digunakan untuk merepresentasikan bobot koneksi antar lapisan dalam neural network?"", ""options"": [{""id"": ""a"", ""text"": ""Vektor""}, {""id"": ""b"", ""text"": ""Matriks""}, {""id"": ""c"", ""text"": ""Fungsi""}, {""id"": ""d"", ""text"": ""Algoritma""}], ""correct_answer"": ""b"", ""explanation"": ""Matriks digunakan untuk merepresentasikan bobot koneksi antar lapisan dalam neural network.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Manakah yang merupakan jenis neural network?"", ""options"": [{""id"": ""a"", ""text"": ""CNN""}, {""id"": ""b"", ""text"": ""RNN""}, {""id"": ""c"", ""text"": ""SVM""}, {""id"": ""d"", ""text"": ""ANN""}], ""correct_answer"": [""a"", ""b""], ""explanation"": ""CNN dan RNN adalah jenis neural network. CNN digunakan untuk gambar, sedangkan RNN digunakan untuk data sekuensial.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang digunakan dalam Transformer untuk memperhatikan hubungan antar kata dalam suatu kalimat?"", ""options"": [{""id"": ""a"", ""text"": ""Backpropagation""}, {""id"": ""b"", ""text"": ""Self-attention""}, {""id"": ""c"", ""text"": ""Forward propagation""}, {""id"": ""d"", ""text"": ""Gradient descent""}], ""correct_answer"": ""b"", ""explanation"": ""Transformer menggunakan mekanisme self-attention untuk memperhatikan hubungan antar kata dalam suatu kalimat.""}]}",191.75,727,0.2637551581843191,1.3018094198955519,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan deep learning dalam konteks machine learning?"", ""options"": [{""id"": ""a"", ""text"": ""Subbidang machine learning yang berfokus pada algoritma yang terinspirasi oleh struktur dan fungsi otak.""}, {""id"": ""b"", ""text"": ""Metode untuk mengotomatiskan tugas-tugas yang biasa dilakukan manusia.""}, {""id"": ""c"", ""text"": ""Teknik untuk menganalisis data statistik.""}, {""id"": ""d"", ""text"": ""Algoritma untuk mengoptimalkan fungsi.""}], ""correct_answer"": ""a"", ""explanation"": ""Deep learning adalah subbidang machine learning yang berfokus pada algoritma yang terinspirasi oleh otak.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""ANN terdiri dari satu lapisan neuron."", ""correct_answer"": false, ""explanation"": ""ANN terdiri dari banyak lapisan neuron.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang digunakan untuk mencegah overfitting dalam deep learning?"", ""options"": [{""id"": ""a"", ""text"": ""Dropout""}, {""id"": ""b"", ""text"": ""Weight decay""}, {""id"": ""c"", ""text"": ""Gradient descent""}, {""id"": ""d"", ""text"": ""All of the above""}], ""correct_answer"": ""d"", ""explanation"": ""Dropout dan weight decay adalah teknik regularisasi yang digunakan untuk mencegah overfitting.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Manakah yang merupakan jenis ANN?"", ""options"": [{""id"": ""a"", ""text"": ""CNN""}, {""id"": ""b"", ""text"": ""RNN""}, {""id"": ""c"", ""text"": ""ANN""}, {""id"": ""d"", ""text"": ""SVM""}], ""correct_answer"": [""a"", ""b"", ""c""], ""explanation"": ""CNN dan RNN adalah jenis ANN.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan transfer learning?"", ""options"": [{""id"": ""a"", ""text"": ""Menggunakan kembali model yang telah dilatih pada tugas baru dengan data yang terbatas.""}, {""id"": ""b"", ""text"": ""Menggunakan data augmentation untuk meningkatkan ukuran data pelatihan.""}, {""id"": ""c"", ""text"": ""Menggunakan metrik evaluasi untuk mengukur kinerja model.""}, {""id"": ""d"", ""text"": ""Menggunakan framework deep learning untuk membangun dan melatih model.""}], ""correct_answer"": ""a"", ""explanation"": ""Transfer learning memungkinkan penggunaan kembali model yang telah dilatih pada tugas baru.""}]}",271.25,698,0.3886103151862464,1.4749296816330468,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Jelaskan prinsip dasar jaringan saraf tiruan (ANN) dan bagaimana mereka digunakan dalam deep learning."", ""options"": [{""id"": ""a"", ""text"": ""ANN adalah model komputasi yang terdiri dari banyak lapisan yang saling terhubung, yang memproses informasi melalui aktivasi neuron.""}, {""id"": ""b"", ""text"": ""ANN hanya digunakan untuk tugas klasifikasi.""}, {""id"": ""c"", ""text"": ""ANN tidak dapat digunakan untuk memproses data sekuensial.""}, {""id"": ""d"", ""text"": ""ANN adalah model yang hanya cocok untuk data grid-like.""}], ""correct_answer"": ""a"", ""explanation"": ""ANN adalah dasar dari deep learning, memungkinkan pemrosesan data yang kompleks dan hierarkis.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""CNNs hanya cocok untuk tugas klasifikasi."", ""correct_answer"": false, ""explanation"": ""CNNs dirancang untuk memproses data grid-like, seperti gambar, dan cocok untuk tugas seperti klasifikasi, deteksi, dan segmentasi.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Bagaimana LSTM networks memungkinkan RNN untuk mempelajari dependensi jangka panjang dalam data sekuensial?"", ""options"": [{""id"": ""a"", ""text"": ""Dengan menggunakan koneksi berulang.""}, {""id"": ""b"", ""text"": ""Dengan memecahkan masalah jangka panjang menjadi masalah jangka pendek.""}, {""id"": ""c"", ""text"": ""Dengan menyimpan informasi dari langkah waktu sebelumnya dalam state.""}, {""id"": ""d"", ""text"": ""Dengan menggunakan algoritma yang berbeda.""}], ""correct_answer"": ""c"", ""explanation"": ""LSTM networks menyimpan informasi dari langkah waktu sebelumnya dalam state, memungkinkan mereka untuk mempelajari dependensi jangka panjang.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Manakah yang merupakan fungsi aktivasi yang umum digunakan dalam deep learning?"", ""options"": [{""id"": ""a"", ""text"": ""ReLU""}, {""id"": ""b"", ""text"": ""Sigmoid""}, {""id"": ""c"", ""text"": ""Tanh""}, {""id"": ""d"", ""text"": ""Softmax""}], ""correct_answer"": [""a"", ""b"", ""c""], ""explanation"": ""ReLU, sigmoid, dan tanh adalah fungsi aktivasi umum digunakan dalam deep learning. Softmax digunakan pada lapisan output untuk multi-class classification.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan overfitting dalam deep learning?"", ""options"": [{""id"": ""a"", ""text"": ""Model terlalu cocok dengan data pelatihan dan berkinerja buruk pada data yang tidak terlihat.""}, {""id"": ""b"", ""text"": ""Model tidak mencerminkan data pelatihan dengan baik.""}, {""id"": ""c"", ""text"": ""Model terlalu sederhana dan tidak dapat menangkap variancian data.""}, {""id"": ""d"", ""text"": ""Model terlalu kompleks dan memecah data pelatihan.""}], ""correct_answer"": ""a"", ""explanation"": ""Overfitting terjadi ketika model terlalu cocok dengan noise dalam data pelatihan dan tidak umum pada data yang tidak terlihat.""}]}",219.375,705,0.31117021276595747,1.36502154550617,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan inflasi?"", ""options"": [{""id"": ""a"", ""text"": ""Penurunan harga barang dan jasa""}, {""id"": ""b"", ""text"": ""Kenaikan harga barang dan jasa secara umum dan terus-menerus""}, {""id"": ""c"", ""text"": ""Stabilisasi harga barang dan jasa""}, {""id"": ""d"", ""text"": ""Penurunan produksi barang dan jasa""}], ""correct_answer"": ""b"", ""explanation"": ""Inflasi adalah kenaikan harga barang dan jasa secara umum dan terus-menerus.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Pemerintah menggunakan kebijakan fiskal untuk mengendalikan inflasi."", ""correct_answer"": true, ""explanation"": ""Pemerintah dapat menggunakan kebijakan fiskal untuk memengaruhi inflasi, meskipun kebijakan moneter lebih efektif untuk mengendalikan inflasi.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan akuntansi biaya?"", ""options"": [{""id"": ""a"", ""text"": ""Pencatatan, pengklasifikasian, dan pengikhtisaran transaksi keuangan""}, {""id"": ""b"", ""text"": ""Melacak biaya produksi barang atau jasa""}, {""id"": ""c"", ""text"": ""Menganalisis kinerja keuangan suatu organisasi""}, {""id"": ""d"", ""text"": ""Pemeriksaan independen atas laporan keuangan""}], ""correct_answer"": ""b"", ""explanation"": ""Akuntansi biaya adalah sistem akuntansi yang digunakan untuk melacak biaya produksi barang atau jasa.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Manakah yang termasuk dalam instrumen pasar keuangan?"", ""options"": [{""id"": ""a"", ""text"": ""Saham""}, {""id"": ""b"", ""text"": ""Obligasi""}, {""id"": ""c"", ""text"": ""Komoditas""}, {""id"": ""d"", ""text"": ""Derivatif""}], ""correct_answer"": [""a"", ""b"", ""d""], ""explanation"": ""Saham, obligasi, dan derivatif adalah instrumen pasar keuangan. Komoditas adalah instrumen pasar berjangka.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan perencanaan pajak?"", ""options"": [{""id"": ""a"", ""text"": ""Penghindaran pajak""}, {""id"": ""b"", ""text"": ""Optimasi strategi pajak""}, {""id"": ""c"", ""text"": ""Penghindaran penghasilan""}, {""id"": ""d"", ""text"": ""Penghindaran pengeluaran""}], ""correct_answer"": ""b"", ""explanation"": ""Perencanaan pajak adalah proses mengoptimalkan strategi pajak.""}]}",249.625,815,0.3062883435582822,1.3583739284563607,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa fokus utama ekonomi mikro?"", ""options"": [{""id"": ""a"", ""text"": ""Perilaku individu, rumah tangga, dan perusahaan""}, {""id"": ""b"", ""text"": ""Perekonomian secara keseluruhan""}, {""id"": ""c"", ""text"": ""Perdagangan internasional""}, {""id"": ""d"", ""text"": ""Pertumbuhan ekonomi""}], ""correct_answer"": ""a"", ""explanation"": ""Ekonomi mikro berfokus pada perilaku individu, rumah tangga, dan perusahaan.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Pasar saham adalah tempat investor membeli dan menjual saham perusahaan swasta."", ""correct_answer"": false, ""explanation"": ""Pasar saham adalah tempat investor membeli dan menjual saham perusahaan publik.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan diversifikasi portofolio?"", ""options"": [{""id"": ""a"", ""text"": ""Membeli saham dari satu perusahaan""}, {""id"": ""b"", ""text"": ""Membagi investasi di berbagai aset untuk mengurangi risiko""}, {""id"": ""c"", ""text"": ""Menginvestasikan seluruh dana di satu jenis aset""}, {""id"": ""d"", ""text"": ""Membeli obligasi dari satu penerbit""}], ""correct_answer"": ""b"", ""explanation"": ""Diversifikasi portofolio adalah strategi untuk mengurangi risiko dengan menyebarkan investasi di berbagai aset.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Manakah yang termasuk dalam jenis investasi?"", ""options"": [{""id"": ""a"", ""text"": ""Saham""}, {""id"": ""b"", ""text"": ""Obligasi""}, {""id"": ""c"", ""text"": ""Properti""}, {""id"": ""d"", ""text"": ""Emas""}, {""id"": ""e"", ""text"": ""Komoditas""}], ""correct_answer"": [""a"", ""b"", ""c"", ""d"", ""e""], ""explanation"": ""Saham, obligasi, properti, emas, dan komoditas adalah jenis-jenis investasi.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan teori portofolio modern (MPT)?"", ""options"": [{""id"": ""a"", ""text"": ""Membangun portofolio investasi yang memaksimalkan pengembalian yang diharapkan untuk tingkat risiko tertentu""}, {""id"": ""b"", ""text"": ""Menghitung tingkat pengembalian yang diharapkan dari suatu aset berdasarkan risiko sistematisnya""}, {""id"": ""c"", ""text"": ""Menggunakan algoritma komputer untuk melakukan perdagangan di pasar keuangan""}, {""id"": ""d"", ""text"": ""Menggunakan bukti digital untuk merekam transaksi""}], ""correct_answer"": ""a"", ""explanation"": ""Teori portofolio modern (MPT) adalah kerangka kerja untuk membangun portofolio investasi yang memaksimalkan pengembalian yang diharapkan untuk tingkat risiko tertentu.""}]}",317.5,835,0.38023952095808383,1.4626348791892712,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan pasar modal?"", ""options"": [{""id"": ""a"", ""text"": ""Tempat di mana perusahaan menjual barang-barang mereka""}, {""id"": ""b"", ""text"": ""Tempat di mana perusahaan mengumpulkan modal""}, {""id"": ""c"", ""text"": ""Tempat di mana individu membeli barang-barang mereka""}, {""id"": ""d"", ""text"": ""Tempat di mana pemerintah mengumpulkan pajak""}], ""correct_answer"": ""b"", ""explanation"": ""Pasar modal adalah tempat di mana perusahaan mengumpulkan modal melalui penerbitan saham dan obligasi.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Reksa dana menawarkan diversifikasi instan dan manajemen profesional."", ""correct_answer"": true, ""explanation"": ""Reksa dana memungkinkan investor untuk berinvestasi dalam portofolio yang diversifikasi tanpa perlu mengelola portofolio mereka sendiri.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan kebijakan fiskal?"", ""options"": [{""id"": ""a"", ""text"": ""Penggunaan suku bunga untuk mengendalikan inflasi""}, {""id"": ""b"", ""text"": ""Penggunaan pengeluaran dan perpajakan untuk memengaruhi perekonomian""}, {""id"": ""c"", ""text"": ""Penggunaan kebijakan moneter untuk mengendalikan inflasi""}, {""id"": ""d"", ""text"": ""Penggunaan kebijakan perdagangan untuk mengendalikan neraca perdagangan""}], ""correct_answer"": ""b"", ""explanation"": ""Kebijakan fiskal melibatkan penggunaan pengeluaran dan perpajakan untuk memengaruhi perekonomian.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Manakah yang termasuk dalam instrumen derivatif?"", ""options"": [{""id"": ""a"", ""text"": ""Futures""}, {""id"": ""b"", ""text"": ""Obligasi""}, {""id"": ""c"", ""text"": ""Options""}, {""id"": ""d"", ""text"": ""Saham""}], ""correct_answer"": [""a"", ""c""], ""explanation"": ""Futures dan options adalah contoh instrumen derivatif. Obligasi dan saham adalah instrumen aset primer.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan PDB?"", ""options"": [{""id"": ""a"", ""text"": ""Nilai total barang dan jasa yang diproduksi dalam suatu negara""}, {""id"": ""b"", ""text"": ""Persentase angkatan kerja yang tidak memiliki pekerjaan""}, {""id"": ""c"", ""text"": ""Selisih antara nilai ekspor dan impor suatu negara""}, {""id"": ""d"", ""text"": ""Jumlah total utang pemerintah""}], ""correct_answer"": ""a"", ""explanation"": ""PDB adalah ukuran total produksi barang dan jasa dalam suatu negara.""}]}",273.5,745,0.36711409395973155,1.4435626114942621,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan \""bahasa bisnis\"" dalam konteks akuntansi?"", ""options"": [{""id"": ""a"", ""text"": ""Bahasa yang digunakan dalam komunikasi bisnis.""}, {""id"": ""b"", ""text"": ""Bahasa yang digunakan dalam akuntansi.""}, {""id"": ""c"", ""text"": ""Bahasa yang digunakan dalam perjanjian hukum.""}, {""id"": ""d"", ""text"": ""Bahasa yang digunakan dalam laporan keuangan.""}], ""correct_answer"": ""b"", ""explanation"": ""Akuntansi adalah bahasa bisnis karena menyediakan kerangka kerja untuk mencatat, menganalisis, dan mengkomunikasikan informasi keuangan.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Prinsip akuntansi yang berlaku umum (GAAP) hanya berlaku di Amerika Serikat."", ""correct_answer"": false, ""explanation"": ""GAAP berlaku di banyak negara, meskipun IFRS juga umum digunakan secara global.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan analisis rasio keuangan?"", ""options"": [{""id"": ""a"", ""text"": ""Menganalisis kinerja keuangan dan mengidentifikasi tren.""}, {""id"": ""b"", ""text"": ""Menghitung biaya produksi.""}, {""id"": ""c"", ""text"": ""Membuat perencanaan keuangan.""}, {""id"": ""d"", ""text"": ""Mengaudit laporan keuangan.""}], ""correct_answer"": ""a"", ""explanation"": ""Analisis rasio keuangan digunakan untuk mengevaluasi kinerja keuangan dan mengidentifikasi tren.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Manakah yang termasuk dalam bidang aplikasi akuntansi?"", ""options"": [{""id"": ""a"", ""text"": ""Akuntansi biaya""}, {""id"": ""b"", ""text"": ""Akuntansi manajemen""}, {""id"": ""c"", ""text"": ""Akuntansi forensik""}, {""id"": ""d"", ""text"": ""Akuntansi pemerintah""}], ""correct_answer"": [""a"", ""b"", ""c""], ""explanation"": ""Akuntansi biaya, akuntansi manajemen, dan akuntansi forensik adalah bidang aplikasi akuntansi.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan sistem informasi akuntansi (AIS)?"", ""options"": [{""id"": ""a"", ""text"": ""Sistem yang mengumpulkan, menyimpan, dan memproses data keuangan dan akuntansi.""}, {""id"": ""b"", ""text"": ""Sistem yang mengotomatiskan tugas-tugas akuntansi.""}, {""id"": ""c"", ""text"": ""Sistem yang digunakan untuk menganalisis data keuangan.""}, {""id"": ""d"", ""text"": ""Sistem yang digunakan untuk mengaudit laporan keuangan.""}], ""correct_answer"": ""a"", ""explanation"": ""AIS adalah sistem yang mengumpulkan, menyimpan, dan memproses data keuangan dan akuntansi.""}]}",220.625,694,0.3179034582132565,1.3742435828922492,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan perubahan iklim?"", ""options"": [{""id"": ""a"", ""text"": ""Perubahan jangka panjang dalam suhu dan pola cuaca.""}, {""id"": ""b"", ""text"": ""Perubahan musiman dalam suhu dan pola cuaca.""}, {""id"": ""c"", ""text"": ""Perubahan lokal dalam suhu dan pola cuaca.""}, {""id"": ""d"", ""text"": ""Perubahan dalam pola cuaca dalam jangka pendek.""}], ""correct_answer"": ""a"", ""explanation"": ""Perubahan iklim mengacu pada perubahan jangka panjang dalam suhu dan pola cuaca.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Pembakaran bahan bakar fosil adalah penyebab utama perubahan iklim."", ""correct_answer"": true, ""explanation"": ""Pembakaran bahan bakar fosil, seperti batu bara, minyak, dan gas, adalah sumber utama emisi gas rumah kaca yang menyebabkan perubahan iklim.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang menyebabkan kenaikan permukaan laut?"", ""options"": [{""id"": ""a"", ""text"": ""Meningkatnya suhu global.""}, {""id"": ""b"", ""text"": ""Pembakaran bahan bakar fosil.""}, {""id"": ""c"", ""text"": ""Melarutnya es di gletser.""}, {""id"": ""d"", ""text"": ""Semua jawaban di atas.""}], ""correct_answer"": ""d"", ""explanation"": ""Kenaikan permukaan laut disebabkan oleh pencairan es di gletser dan lapisan es, yang dipicu oleh meningkatnya suhu global yang disebabkan oleh pembakaran bahan bakar fosil.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Apa saja dampak perubahan iklim?"", ""options"": [{""id"": ""a"", ""text"": ""Naiknya permukaan laut""}, {""id"": ""b"", ""text"": ""Peristiwa cuaca ekstrem""}, {""id"": ""c"", ""text"": ""Perubahan pola curah hujan""}, {""id"": ""d"", ""text"": ""Peningkatan produksi pangan""}], ""correct_answer"": [""a"", ""b"", ""c""], ""explanation"": ""Dampak perubahan iklim termasuk naiknya permukaan laut, peristiwa cuaca ekstrem, dan perubahan pola curah hujan.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa peran IPCC?"", ""options"": [{""id"": ""a"", ""text"": ""Mengurangi emisi gas rumah kaca.""}, {""id"": ""b"", ""text"": ""Meninjau dan menilai informasi ilmiah tentang perubahan iklim.""}, {""id"": ""c"", ""text"": ""Membuat kebijakan iklim.""}, {""id"": ""d"", ""text"": ""Memprediksi kenaikan permukaan laut.""}], ""correct_answer"": ""b"", ""explanation"": ""IPCC bertugas meninjau dan menilai informasi ilmiah tentang perubahan iklim untuk memberikan informasi yang dapat digunakan oleh pemerintah untuk mengembangkan kebijakan.""}]}",300.25,865,0.3471098265895954,1.4149721183992656,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan perubahan iklim?"", ""options"": [{""id"": ""a"", ""text"": ""Perubahan jangka panjang dalam suhu dan pola cuaca Bumi.""}, {""id"": ""b"", ""text"": ""Perubahan musiman dalam suhu dan curah hujan.""}, {""id"": ""c"", ""text"": ""Perubahan iklim hanya disebabkan oleh aktivitas manusia.""}, {""id"": ""d"", ""text"": ""Perubahan iklim tidak berdampak pada lingkungan.""}], ""correct_answer"": ""a"", ""explanation"": ""Perubahan iklim mengacu pada perubahan jangka panjang dalam suhu dan pola cuaca Bumi.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Perubahan iklim disebabkan oleh proses alami saja."", ""correct_answer"": false, ""explanation"": ""Meskipun ada kontribusi dari proses alami, aktivitas manusia adalah pendorong utama perubahan iklim.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan gas rumah kaca?"", ""options"": [{""id"": ""a"", ""text"": ""Gas yang memerangkap panas di atmosfer.""}, {""id"": ""b"", ""text"": ""Gas yang mendinginkan atmosfer.""}, {""id"": ""c"", ""text"": ""Gas yang menghasilkan oksigen.""}, {""id"": ""d"", ""text"": ""Gas yang menghasilkan nitrogen.""}], ""correct_answer"": ""a"", ""explanation"": ""Gas rumah kaca memerangkap panas, menyebabkan pemanasan global.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Apa saja dampak perubahan iklim?"", ""options"": [{""id"": ""a"", ""text"": ""Kenaikan permukaan laut""}, {""id"": ""b"", ""text"": ""Peristiwa cuaca ekstrem""}, {""id"": ""c"", ""text"": ""Perubahan pola curah hujan""}, {""id"": ""d"", ""text"": ""Penurunan suhu global""}], ""correct_answer"": [""a"", ""b"", ""c""], ""explanation"": ""Kenaikan permukaan laut, peristiwa cuaca ekstrem, dan perubahan pola curah hujan adalah dampak perubahan iklim.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa tujuan dari Perjanjian Paris?"", ""options"": [{""id"": ""a"", ""text"": ""Membatasi pemanasan global hingga 2 derajat Celcius.""}, {""id"": ""b"", ""text"": ""Meningkatkan emisi gas rumah kaca.""}, {""id"": ""c"", ""text"": ""Mengurangi emisi gas rumah kaca dan membatasi pemanasan global.""}, {""id"": ""d"", ""text"": ""Mengabaikan perubahan iklim.""}], ""correct_answer"": ""c"", ""explanation"": ""Perjanjian Paris bertujuan untuk mengurangi emisi gas rumah kaca dan membatasi pemanasan global.""}]}",216.5,760,0.2848684210526316,1.3295870709441562,1,
"{""questions"": [{""id"": 1, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksudkan dengan perubahan iklim?"", ""options"": [{""id"": ""a"", ""text"": ""Perubahan jangka panjang dalam suhu dan pola cuaca.""}, {""id"": ""b"", ""text"": ""Perubahan musiman dalam suhu.""}, {""id"": ""c"", ""text"": ""Perubahan musiman dalam curah hujan.""}, {""id"": ""d"", ""text"": ""Perubahan musiman dalam angin.""}], ""correct_answer"": ""a"", ""explanation"": ""Perubahan iklim mengacu pada pergeseran jangka panjang dalam suhu dan pola cuaca.""}, {""id"": 2, ""type"": ""true_false"", ""question"": ""Pemanasan global disebabkan oleh alami."", ""correct_answer"": false, ""explanation"": ""Pemanasan global sebagian besar disebabkan oleh aktivitas manusia.""}, {""id"": 3, ""type"": ""multiple_choice"", ""question"": ""Gas apa yang paling banyak diangkut oleh efek rumah kaca?"", ""options"": [{""id"": ""a"", ""text"": ""Oksigen""}, {""id"": ""b"", ""text"": ""Nitrogen""}, {""id"": ""c"", ""text"": ""Karbon dioksida""}, {""id"": ""d"", ""text"": ""Udara""}], ""correct_answer"": ""c"", ""explanation"": ""Karbon dioksida adalah gas rumah kaca yang paling banyak diangkut oleh efek rumah kaca.""}, {""id"": 4, ""type"": ""multibox"", ""question"": ""Apa saja gas rumah kaca utama yang dilepaskan oleh aktivitas manusia?"", ""options"": [{""id"": ""a"", ""text"": ""Karbon dioksida""}, {""id"": ""b"", ""text"": ""Oksigen""}, {""id"": ""c"", ""text"": ""Metana""}, {""id"": ""d"", ""text"": ""Nitrogen""}], ""correct_answer"": [""a"", ""c""], ""explanation"": ""Gas rumah kaca utama yang dilepaskan oleh aktivitas manusia adalah karbon dioksida dan metana.""}, {""id"": 5, ""type"": ""multiple_choice"", ""question"": ""Apa yang dimaksud dengan mitigasi dalam konteks perubahan iklim?"", ""options"": [{""id"": ""a"", ""text"": ""Mengurangi emisi gas rumah kaca""}, {""id"": ""b"", ""text"": ""Menyesuaikan diri dengan dampak perubahan iklim""}, {""id"": ""c"", ""text"": ""Mengurangi dampak perubahan iklim""}, {""id"": ""d"", ""text"": ""Mengurangi polusi udara""}], ""correct_answer"": ""a"", ""explanation"": ""Mitigasi dalam perubahan iklim berarti mengurangi emisi gas rumah kaca untuk mengurangi pemanasan global.""}]}",309.5,851,0.363689776733255,1.4386278490942355,1,
